id,parent_id,comment,sentiment,original_seed_label,sarcasm_flag,hard_case_flag,source_type,generation_signal,phrase_family,split_group,recommended_split
aug_12849,seed_00428,bro it was 🫤 okay i guess,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00428,validation
aug_12850,seed_01253,ngl 🤷😐 it was kinda standard,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01253,train
aug_12851,seed_00322,fr it was kinda fine 🙂,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00322,validation
aug_12852,seed_00993,bro it felt normal... 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00993,train
aug_12853,seed_00162,fr it felt ssssstandard 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00162,train
aug_12854,seed_01361,bro it was alright i guess... 😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_01361,train
aug_12855,seed_01237,bro it feeelt regular 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01237,train
aug_12856,seed_00021,fr it was regular i guess 😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00021,train
aug_12857,seed_00848,lokey it was just normal 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00848,validation
aug_12858,seed_00119,omg it was average overall! 🫤🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00119,train
aug_12859,seed_01716,lowkey it was kidna normaaaaal 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01716,train
aug_12860,seed_00086,tbh it wwwwas 🫤 just standard,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00086,train
aug_12861,seed_01145,fr it felt fine 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01145,train
aug_12862,seed_00532,lowkey it was standard overall 🫤😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00532,test
aug_12863,seed_01622,ngl ittttt was just average 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01622,train
aug_12864,seed_00236,lol it was kinad okay 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00236,train
aug_12865,seed_00861,higgghkey it was fine! 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00861,train
aug_12866,seed_01753,tbh it was standard for me! 🤷,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_01753,train
aug_12867,seed_01656,lol it was reguuular 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01656,train
aug_12868,seed_01163,lol it was kinda okaaaay 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01163,train
aug_12869,seed_00113,lowkey it was normal overall 🤷🤷,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00113,train
aug_12870,seed_01099,idk it felt fine... 🙂🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01099,test
aug_12871,seed_00334,lowkey it was normal overall 😐😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00334,train
aug_12872,seed_00633,highkey it was normal! 🫤,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00633,train
aug_12873,seed_01372,lollll it was kinda standarrrd 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01372,train
aug_12874,seed_00045,fr it was pretty okay 🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00045,train
aug_12875,seed_01426,idk it 🙂 was average,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01426,train
aug_12876,seed_00650,omg it was average i guess 🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00650,train
aug_12877,seed_00108,ngl it 🙂😐 was just regular,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00108,train
aug_12878,seed_01302,bro it was regular! 🤷,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01302,validation
aug_12879,seed_01842,fr it was kidna regular 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01842,train
aug_12880,seed_01767,fr iit felt oookay 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01767,train
aug_12881,seed_01694,ngl it was fine overall! 😐,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_01694,train
aug_12882,seed_01491,ngl it fet normal 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01491,train
aug_12883,seed_00347,fr ittttt was juuuust average... 🤷😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00347,train
aug_12884,seed_01774,lol it was just average! 🙂🙂,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01774,train
aug_12885,seed_01190,lol itttt was just okay 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01190,train
aug_12886,seed_00090,brooo it wwwas average 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00090,train
aug_12887,seed_01616,bro it was normal overall 🫤,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_01616,validation
aug_12888,seed_01132,highkey it was alright overall 🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_01132,validation
aug_12889,seed_01600,lol it was juust normall 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01600,train
aug_12890,seed_00254,ngl it was fine overall 😐🤷,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00254,train
aug_12891,seed_00734,higgghkey itt was kinda normal 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00734,train
aug_12892,seed_01495,tbh it was standad! 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01495,validation
aug_12893,seed_00619,fr it waaaaas just okayy 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00619,validation
aug_12894,seed_00744,lol itt was just regular 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00744,train
aug_12895,seed_01186,higkhey it was mostly normal 🫤,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_01186,train
aug_12896,seed_01697,idk it 🤷 wwas just normal,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01697,validation
aug_12897,seed_01376,lol it felt normal! 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01376,train
aug_12898,seed_01338,highkey it waaaas just standard 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01338,train
aug_12899,seed_00062,highkey it was standard for me... 🙂🙂,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00062,train
aug_12900,seed_01544,lwokey it was kinda regular 🤷,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01544,train
aug_12901,seed_01116,lllllol it fet normal 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01116,validation
aug_12902,seed_01297,omg it was kinda regular 🙂🤷,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01297,train
aug_12903,seed_00029,omg it was kkkkkinda normal! 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00029,train
aug_12904,seed_01565,lowkey it was kinda average 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01565,train
aug_12905,seed_00256,bro it waas kindda normal 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00256,validation
aug_12906,seed_00694,bro it was standard overall 🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00694,train
aug_12907,seed_01727,fr it was pretty alright 😐🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_01727,train
aug_12908,seed_00328,bro it was standard for me! 🙂😐,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00328,train
aug_12909,seed_00713,fr it was mostly average 😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00713,train
aug_12910,seed_00008,idk it was alright i guess! 😐,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00008,train
aug_12911,seed_01501,tbh it was juust average 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01501,train
aug_12912,seed_01830,fr itttt felt okay 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01830,train
aug_12913,seed_00344,lol it fffffelt regular... 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00344,train
aug_12914,seed_00415,bro iiiit was kinda regulaaaar 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00415,validation
aug_12915,seed_01012,lowkeyyy it felt regular... 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01012,test
aug_12916,seed_00494,fr it was kinda alright 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00494,train
aug_12917,seed_00322,ngl it was okkkkkay 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00322,validation
aug_12918,seed_00083,lol it was kinda regular 🫤,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00083,train
aug_12919,seed_01037,highkey it was knda alright 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01037,train
aug_12920,seed_00977,idk it felt normalll... 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00977,train
aug_12921,seed_00416,bro it was standard overall! 🙂,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00416,train
aug_12922,seed_00114,fr it was okay i guess! 😐🤷,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00114,train
aug_12923,seed_01000,idk it was kinddda standard 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01000,train
aug_12924,seed_00019,bro it was normal overall 🤷🙂,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00019,train
aug_12925,seed_00569,lol it was okay i guess 🤷🤷,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00569,test
aug_12926,seed_01918,highkey it fffelt fine... 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01918,validation
aug_12927,seed_00010,highkey it was okay i guess! 🙂,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00010,train
aug_12928,seed_00304,fr 🤷 it was kinda fine,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00304,train
aug_12929,seed_00197,omggg it was kinad okay 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00197,train
aug_12930,seed_00510,lol it was standard 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00510,test
aug_12931,seed_00254,lowkey it was justt ooookay 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00254,train
aug_12932,seed_01435,frrrr it was just alrrright 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01435,train
aug_12933,seed_01550,ngl it felt alrigth 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01550,train
aug_12934,seed_00374,lol it was regular 🫤 i guess,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00374,train
aug_12935,seed_01203,lowkey it felt regular 😐🤷,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01203,train
aug_12936,seed_01716,tbh it was okay! 🤷,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01716,train
aug_12937,seed_00735,highkey it was average! 🙂,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00735,train
aug_12938,seed_00817,idk it was just normal 🫤🙂,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00817,test
aug_12939,seed_00684,lol it waaaas just okay 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00684,train
aug_12940,seed_01515,lol it was 🫤 just fine,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01515,validation
aug_12941,seed_00240,nglllll it was iknda alright 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00240,train
aug_12942,seed_01725,fr it was just oky 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01725,validation
aug_12943,seed_00021,bro it 🙂 was pretty fine,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00021,train
aug_12944,seed_00696,fr 🤷 it was just okay,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00696,validation
aug_12945,seed_01645,lol it was alright! 🫤,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01645,train
aug_12946,seed_00007,highkey it 🙂 felt standard,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_00007,train
aug_12947,seed_01416,ngl itttt was ffine 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01416,train
aug_12948,seed_01247,omg it was just standard 🫤,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01247,train
aug_12949,seed_00796,tbbbbbh it was justtttt okay 🤷🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00796,validation
aug_12950,seed_01719,lol it felt alrigght 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01719,test
aug_12951,seed_00513,tbh it waaaaas regular 🙂🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00513,train
aug_12952,seed_00594,lol not bad not great 🙂🤷,Neutral,Neutral,0,1,controlled_augmentation,balanced_neutral,neutral_balanced,seed_00594,test
aug_12953,seed_00652,tbh iit was just average! 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00652,validation
aug_12954,seed_01217,fr it felt alright! 😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01217,train
aug_12955,seed_00582,bro it 😐 wwwwas just regular,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00582,train
aug_12956,seed_01211,bro it was just fine 🫤🙂,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01211,test
aug_12957,seed_01294,fr it was jut standard 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01294,train
aug_12958,seed_00533,loool iiit was kinda normal 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00533,train
aug_12959,seed_01741,bro it 🙂 was standard,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01741,validation
aug_12960,seed_01812,highkey iiit was kinda avvvvverage 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01812,test
aug_12961,seed_01774,lol it was avvvverage 🤷,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01774,train
aug_12962,seed_00515,bro it was fffffine 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00515,validation
aug_12963,seed_01747,ngl it feltttt allright 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01747,test
aug_12964,seed_00040,lol it was averrage 😐,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00040,validation
aug_12965,seed_01565,lowkey it was jsut normal 🙂,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_01565,train
aug_12966,seed_00913,bro it wwas kinad alright 🫤,Neutral,Neutral,0,0,controlled_augmentation,orthographic_noise,neutral_direct,seed_00913,test
aug_12967,seed_00331,bro 😐 it was average overall,Neutral,Neutral,0,1,controlled_augmentation,hedged_neutral,neutral_hedged,seed_00331,test
aug_12968,seed_01600,lowkey it was fine 😐😐,Neutral,Neutral,0,0,controlled_augmentation,lexical_swap,neutral_direct,seed_01600,train
